timestamp,current_task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,tile_img_auc,tile_pixel_auc,tile_routing_acc,toothbrush_img_auc,toothbrush_pixel_auc,toothbrush_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,wood_img_auc,wood_pixel_auc,wood_routing_acc,zipper_img_auc,zipper_pixel_auc,zipper_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-03 11:15:45,0,59,1.0,0.9826759985800183,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,1.0,0.9826759985800183,1.0
2026-01-03 11:20:41,1,59,1.0,0.9826759985800183,1.0,0.9910044977511245,0.9765564258586857,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9955022488755623,0.979616212219352,1.0
2026-01-03 11:25:27,2,59,1.0,0.9826759985800183,1.0,0.9910044977511245,0.9765564258586857,1.0,0.973274830474671,0.9865591407602288,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9880931094085984,0.9819305217329776,1.0
2026-01-03 11:31:34,3,59,1.0,0.9826759985800183,1.0,0.9910044977511245,0.9765564258586857,1.0,0.973274830474671,0.9865591407602288,1.0,0.9955858747993579,0.9893278891234933,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9899663007562883,0.9837798635806065,1.0
2026-01-03 11:37:25,4,59,1.0,0.9826759985800183,1.0,0.9910044977511245,0.9765564258586857,1.0,0.973274830474671,0.9865591407602288,1.0,0.9955858747993579,0.9893278891234933,1.0,0.9924812030075187,0.976774970337139,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9904692812065343,0.982378884931913,1.0
2026-01-03 11:45:59,5,59,1.0,0.9826759985800183,1.0,0.9910044977511245,0.9765564258586857,1.0,0.973274830474671,0.9865591407602288,1.0,0.9955858747993579,0.9893278891234933,1.0,0.9924812030075187,0.976774970337139,1.0,0.9996428571428572,0.986838520672676,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9919982105292547,0.9831221575553736,1.0
2026-01-03 11:51:55,6,59,1.0,0.9826759985800183,1.0,0.9910044977511245,0.9765564258586857,1.0,0.973274830474671,0.9865591407602288,1.0,0.9955858747993579,0.9893278891234933,1.0,0.9924812030075187,0.976774970337139,1.0,0.9996428571428572,0.986838520672676,1.0,1.0,0.9930773269214864,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9931413233107899,0.9845443246076755,1.0
2026-01-03 11:57:18,7,59,1.0,0.9826759985800183,1.0,0.9910044977511245,0.9765564258586857,1.0,0.973274830474671,0.9865591407602288,1.0,0.9955858747993579,0.9893278891234933,1.0,0.9924812030075187,0.976774970337139,1.0,0.9996428571428572,0.986838520672676,1.0,1.0,0.9930773269214864,1.0,1.0,0.9714888218273012,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9939986578969411,0.9829123867601286,1.0
2026-01-03 12:03:48,8,59,1.0,0.9826759985800183,1.0,0.9910044977511245,0.9765564258586857,1.0,0.973274830474671,0.9865591407602288,1.0,0.9955858747993579,0.9893278891234933,1.0,0.9924812030075187,0.976774970337139,1.0,0.9996428571428572,0.986838520672676,1.0,1.0,0.9930773269214864,1.0,1.0,0.9714888218273012,1.0,0.9904528096017459,0.989803342609477,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9936046747530304,0.9836780485211674,1.0
2026-01-03 12:11:40,9,59,1.0,0.9826759985800183,1.0,0.9910044977511245,0.9765564258586857,1.0,0.973274830474671,0.9865591407602288,1.0,0.9955858747993579,0.9893278891234933,1.0,0.9924812030075187,0.976774970337139,1.0,0.9996428571428572,0.986838520672676,1.0,1.0,0.9930773269214864,1.0,1.0,0.9714888218273012,1.0,0.9904528096017459,0.989803342609477,1.0,0.9202705472432876,0.9827785926817404,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9862712620020562,0.9835881029372245,1.0
